ObsTime,StnPres,SeaPres,StnPresMax,StnPresMaxTime,StnPresMin,StnPresMinTime,Temperature,T Max,T Max Time,T Min,T Min Time,Td dew point,RH,RHMin,RHMinTime,WS,WD,WSGust,WDGust,WGustTime,Precp,PrecpHour,PrecpMax10,PrecpMax10Time,PrecpMax60,PrecpMax60Time,SunShine,SunShineRate,GloblRad,VisbMean,EvapA,UVI Max,UVI Max Time,Cloud Amount
7,988.5,...,989.9,2013/5/7 09:46,987.6,2013/5/7 17:52,24.3,28.7,2013/5/7 11:00,20.9,2013/5/7 05:35,...,81,63,2013/5/7 11:00,1.0,85,6.6,351,2013/5/7 14:08,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,988.2,...,989.5,2013/5/8 09:16,987.0,2013/5/8 03:59,24.3,29.6,2013/5/8 13:38,21.4,2013/5/8 05:29,...,82,60,2013/5/8 13:39,0.6,4,6.5,340,2013/5/8 15:24,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,987.4,...,989.3,2013/5/9 07:58,985.4,2013/5/9 16:53,25.0,28.7,2013/5/9 14:50,21.9,2013/5/9 01:13,...,83,61,2013/5/9 13:52,0.6,12,5.3,229,2013/5/9 07:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,984.0,...,986.9,2013/5/10 00:04,981.3,2013/5/10 17:44,25.6,28.6,2013/5/10 12:25,23.0,2013/5/10 05:37,...,83,73,2013/5/10 12:00,1.0,230,9.4,224,2013/5/10 17:22,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,983.5,...,986.2,2013/5/11 23:21,980.7,2013/5/11 04:46,21.2,24.3,2013/5/11 00:13,19.9,2013/5/11 17:20,...,95,89,2013/5/11 00:15,1.2,7,6.1,7,2013/5/11 07:41,134.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,985.5,...,986.6,2013/5/12 10:12,984.4,2013/5/12 04:28,21.1,21.9,2013/5/12 16:54,20.2,2013/5/12 00:25,...,96,95,2013/5/12 13:14,0.4,21,2.7,112,2013/5/12 06:59,30.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,985.0,...,986.0,2013/5/13 09:04,984.0,2013/5/13 16:24,22.8,25.0,2013/5/13 12:46,20.9,2013/5/13 05:14,...,93,85,2013/5/13 12:48,0.4,1,3.4,347,2013/5/13 16:01,3.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,984.7,...,986.2,2013/5/14 09:38,983.2,2013/5/14 16:12,24.6,28.5,2013/5/14 14:08,21.4,2013/5/14 02:37,...,86,68,2013/5/14 14:10,0.6,220,4.4,1,2013/5/14 15:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,984.1,...,985.6,2013/5/15 11:02,982.8,2013/5/15 17:03,24.1,29.0,2013/5/15 10:14,22.1,2013/5/15 03:19,...,89,67,2013/5/15 10:26,0.6,222,4.0,23,2013/5/15 14:34,18.5,...,...,...,...,...,...,...,...,...,...,...,...,...
16,983.5,...,984.9,2013/5/16 11:13,981.8,2013/5/16 03:26,24.8,27.1,2013/5/16 16:51,22.3,2013/5/16 04:02,...,90,79,2013/5/16 09:15,0.3,124,2.4,232,2013/5/16 12:09,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,983.8,...,985.8,2013/5/17 22:01,982.5,2013/5/17 15:30,25.8,30.7,2013/5/17 13:03,23.0,2013/5/17 02:29,...,85,63,2013/5/17 12:59,1.3,248,9.4,240,2013/5/17 10:45,14.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,982.6,...,984.9,2013/5/18 00:16,980.3,2013/5/18 18:21,26.4,29.9,2013/5/18 16:09,23.6,2013/5/18 03:36,...,85,73,2013/5/18 21:24,1.2,232,11.2,239,2013/5/18 17:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,980.7,...,982.3,2013/5/19 10:21,979.3,2013/5/19 04:25,27.3,29.7,2013/5/19 14:40,24.1,2013/5/19 23:28,...,77,64,2013/5/19 15:41,2.7,234,13.5,249,2013/5/19 08:42,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
20,981.5,...,984.6,2013/5/20 22:31,980.0,2013/5/20 17:59,26.3,31.4,2013/5/20 12:37,21.7,2013/5/20 23:52,...,81,57,2013/5/20 10:45,1.5,233,12.1,225,2013/5/20 10:43,36.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,983.0,...,985.6,2013/5/21 20:57,980.6,2013/5/21 03:37,24.2,27.5,2013/5/21 11:30,21.5,2013/5/21 00:16,...,90,77,2013/5/21 12:12,1.2,223,10.8,238,2013/5/21 16:59,17.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,984.3,...,985.8,2013/5/22 23:42,982.6,2013/5/22 17:10,24.1,26.4,2013/5/22 10:51,22.8,2013/5/22 14:53,...,92,81,2013/5/22 10:52,0.6,233,9.3,250,2013/5/22 14:46,41.5,...,...,...,...,...,...,...,...,...,...,...,...,...
23,985.7,...,987.6,2013/5/23 23:01,984.3,2013/5/23 04:18,25.3,28.9,2013/5/23 14:11,23.1,2013/5/23 05:49,...,86,66,2013/5/23 14:12,0.9,235,9.0,238,2013/5/23 14:11,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,987.0,...,988.7,2013/5/24 09:41,985.5,2013/5/24 16:29,24.6,27.4,2013/5/24 13:12,22.5,2013/5/24 23:58,...,86,73,2013/5/24 16:11,1.3,359,6.5,37,2013/5/24 21:55,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,986.6,...,987.9,2013/5/25 21:59,984.8,2013/5/25 16:09,25.3,30.4,2013/5/25 13:58,21.1,2013/5/25 04:40,...,75,54,2013/5/25 14:52,1.2,70,6.3,360,2013/5/25 13:24,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,985.7,...,987.1,2013/5/26 00:01,984.5,2013/5/26 16:18,25.6,29.1,2013/5/26 14:14,22.2,2013/5/26 02:09,...,80,66,2013/5/26 14:51,0.8,233,6.6,231,2013/5/26 16:22,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,983.8,...,985.3,2013/5/27 00:02,981.9,2013/5/27 15:58,27.7,32.7,2013/5/27 12:06,23.0,2013/5/27 04:17,...,72,53,2013/5/27 12:06,1.7,234,10.1,246,2013/5/27 18:35,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,985.8,...,988.7,2013/5/28 22:41,984.2,2013/5/28 00:42,28.3,33.2,2013/5/28 13:38,24.4,2013/5/28 03:54,...,71,49,2013/5/28 13:26,1.6,233,11.0,230,2013/5/28 13:27,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,987.8,...,989.7,2013/5/29 22:52,986.3,2013/5/29 15:25,27.6,32.2,2013/5/29 11:50,24.4,2013/5/29 05:19,...,77,59,2013/5/29 08:36,0.7,123,7.0,237,2013/5/29 11:49,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,987.5,...,988.9,2013/5/30 00:04,986.1,2013/5/30 14:37,28.1,33.0,2013/5/30 12:15,24.0,2013/5/30 04:02,...,74,54,2013/5/30 11:34,1.0,229,5.4,230,2013/5/30 14:28,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
31,986.1,...,988.0,2013/6/1 00:00,984.2,2013/5/31 17:43,28.2,32.6,2013/5/31 11:59,24.8,2013/5/31 04:32,...,74,53,2013/5/31 11:52,1.2,232,6.6,230,2013/5/31 11:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,983.6,...,985.2,2013/6/1 08:09,981.3,2013/6/1 16:38,28.1,31.6,2013/6/1 14:55,24.8,2013/6/1 05:30,...,76,61,2013/6/1 14:56,1.5,236,8.3,250,2013/6/1 13:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,982.1,...,984.6,2013/6/2 21:37,979.7,2013/6/2 15:07,27.6,32.4,2013/6/2 15:30,22.9,2013/6/2 05:17,...,74,52,2013/6/2 11:37,1.4,234,9.8,234,2013/6/2 13:09,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,984.4,...,986.3,2013/6/3 22:55,982.4,2013/6/3 02:42,26.4,29.6,2013/6/3 11:34,24.7,2013/6/3 23:59,...,82,69,2013/6/3 11:33,1.5,6,8.3,2,2013/6/3 13:13,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,987.1,...,989.0,2013/6/4 21:35,985.5,2013/6/4 03:31,25.6,28.4,2013/6/4 12:59,23.8,2013/6/4 23:53,...,87,75,2013/6/4 13:01,0.8,1,7.1,2,2013/6/4 14:23,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
5,988.4,...,990.0,2013/6/5 10:51,987.0,2013/6/5 03:09,24.9,27.9,2013/6/5 14:04,23.2,2013/6/5 23:44,...,87,70,2013/6/5 14:04,0.5,20,5.2,351,2013/6/5 11:41,6.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,987.2,...,988.9,2013/6/6 09:17,985.5,2013/6/6 23:59,26.4,30.7,2013/6/6 10:24,21.8,2013/6/6 04:55,...,77,58,2013/6/6 10:56,0.5,46,5.1,336,2013/6/6 13:30,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,983.3,...,985.6,2013/6/7 07:03,981.0,2013/6/7 23:47,27.2,30.7,2013/6/7 14:13,23.9,2013/6/7 05:40,...,76,63,2013/6/7 14:20,1.4,223,7.5,222,2013/6/7 10:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,978.9,...,981.1,2013/6/8 00:03,976.7,2013/6/8 15:17,28.2,32.7,2013/6/8 14:11,23.5,2013/6/8 04:54,...,72,52,2013/6/8 10:52,1.9,233,11.5,224,2013/6/8 15:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,978.3,...,980.2,2013/6/9 21:39,976.9,2013/6/9 15:40,28.6,32.9,2013/6/9 14:06,25.3,2013/6/10 00:00,...,71,52,2013/6/9 13:45,2.3,236,12.0,237,2013/6/9 12:37,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,980.0,...,982.0,2013/6/10 22:59,978.6,2013/6/10 03:38,25.6,28.4,2013/6/10 08:29,22.9,2013/6/10 23:42,...,87,77,2013/6/10 16:00,0.9,2,5.8,4,2013/6/10 09:21,11.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,981.2,...,983.8,2013/6/11 22:13,979.6,2013/6/11 14:22,25.6,29.4,2013/6/11 13:29,22.8,2013/6/11 03:53,...,89,74,2013/6/11 14:19,0.6,51,7.9,215,2013/6/11 01:00,36.5,...,...,...,...,...,...,...,...,...,...,...,...,...
12,983.0,...,985.0,2013/6/12 22:31,981.5,2013/6/12 13:48,25.6,31.0,2013/6/12 12:23,23.9,2013/6/12 17:51,...,90,66,2013/6/12 12:43,0.9,15,6.4,20,2013/6/12 15:09,30.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,982.4,...,984.2,2013/6/14 00:00,980.7,2013/6/13 15:51,26.1,29.1,2013/6/13 14:00,23.8,2013/6/13 03:05,...,85,73,2013/6/13 12:30,0.6,27,5.2,16,2013/6/13 14:43,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
14,983.1,...,985.0,2013/6/14 21:07,981.1,2013/6/14 01:50,26.3,31.6,2013/6/14 12:03,24.7,2013/6/14 23:59,...,88,62,2013/6/14 13:51,0.5,2,5.3,224,2013/6/14 03:30,14.5,...,...,...,...,...,...,...,...,...,...,...,...,...
15,985.2,...,986.4,2013/6/15 09:14,983.6,2013/6/15 03:19,27.4,31.2,2013/6/15 11:04,23.5,2013/6/15 04:39,...,81,64,2013/6/15 16:38,1.4,54,7.5,16,2013/6/15 15:14,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,984.7,...,986.5,2013/6/16 06:58,983.0,2013/6/16 16:59,27.5,29.9,2013/6/16 15:15,25.3,2013/6/16 04:08,...,81,67,2013/6/16 16:29,0.6,230,4.2,1,2013/6/16 15:30,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
17,982.1,...,984.7,2013/6/18 00:00,979.9,2013/6/17 16:56,27.1,29.1,2013/6/17 14:39,24.8,2013/6/17 23:37,...,83,72,2013/6/17 15:14,0.6,220,4.1,236,2013/6/17 00:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,979.6,...,981.6,2013/6/18 07:52,977.7,2013/6/18 16:08,28.0,32.2,2013/6/18 12:04,23.8,2013/6/18 05:28,...,75,54,2013/6/18 12:03,0.8,234,7.0,245,2013/6/18 14:31,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
19,978.5,...,979.9,2013/6/19 07:43,977.0,2013/6/19 15:45,28.0,32.5,2013/6/19 13:34,24.5,2013/6/19 04:53,...,74,54,2013/6/19 13:15,0.7,221,6.1,351,2013/6/19 13:50,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,980.3,...,982.7,2013/6/20 22:20,978.0,2013/6/20 01:25,28.0,31.9,2013/6/20 13:32,25.3,2013/6/20 04:28,...,78,58,2013/6/20 13:32,1.0,229,5.8,236,2013/6/20 08:54,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
21,983.2,...,985.1,2013/6/21 23:08,981.8,2013/6/21 02:36,28.0,32.9,2013/6/21 10:34,25.8,2013/6/21 04:54,...,80,57,2013/6/21 11:07,0.7,22,7.1,5,2013/6/21 11:58,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
22,984.3,...,986.3,2013/6/22 22:44,982.6,2013/6/22 17:38,28.0,31.3,2013/6/22 11:09,25.3,2013/6/22 01:21,...,76,64,2013/6/22 11:22,1.0,20,6.0,348,2013/6/22 11:42,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,984.9,...,986.6,2013/6/23 22:44,983.4,2013/6/23 15:01,27.5,32.4,2013/6/23 11:38,24.6,2013/6/23 23:54,...,82,60,2013/6/23 11:39,0.7,227,6.9,238,2013/6/23 14:28,13.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,984.7,...,986.1,2013/6/25 00:00,982.7,2013/6/24 15:18,27.8,33.4,2013/6/24 12:22,24.2,2013/6/24 02:50,...,74,49,2013/6/24 11:57,1.9,234,14.9,244,2013/6/24 16:57,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,984.0,...,985.7,2013/6/25 11:06,982.2,2013/6/25 17:37,28.6,31.5,2013/6/25 15:17,25.1,2013/6/25 02:33,...,67,54,2013/6/25 16:28,2.3,235,14.5,230,2013/6/25 13:26,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,982.8,...,984.4,2013/6/26 10:36,981.3,2013/6/26 17:42,29.5,32.0,2013/6/26 11:20,27.6,2013/6/26 04:39,...,70,61,2013/6/26 10:52,3.1,235,12.9,238,2013/6/26 14:37,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
27,981.5,...,983.0,2013/6/27 07:27,979.4,2013/6/27 16:13,29.5,32.8,2013/6/27 10:43,25.2,2013/6/27 23:36,...,67,58,2013/6/27 10:29,3.0,236,14.7,231,2013/6/27 15:11,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
28,982.0,...,983.5,2013/6/28 21:53,980.9,2013/6/28 04:35,29.0,32.4,2013/6/28 11:30,25.8,2013/6/28 03:37,...,70,57,2013/6/29 00:00,2.5,235,11.4,226,2013/6/28 09:17,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,985.2,...,987.2,2013/6/29 22:42,982.4,2013/6/30 00:00,28.6,32.7,2013/6/29 14:05,24.6,2013/6/29 05:12,...,72,49,2013/6/29 00:44,1.2,227,6.8,233,2013/6/29 11:33,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
30,986.4,...,988.2,2013/6/30 08:53,985.2,2013/6/30 02:58,28.1,31.7,2013/6/30 12:18,25.0,2013/6/30 03:19,...,79,65,2013/6/30 12:20,0.7,58,5.6,249,2013/6/30 09:51,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,990.8,...,993.0,2014/5/1 22:14,988.5,2014/5/1 02:50,19.4,20.7,2014/5/1 14:59,17.9,2014/5/1 01:08,...,95,93,2014/5/1 15:33,0.4,125,3.5,9,2014/5/1 17:43,19.5,...,...,...,...,...,...,...,...,...,...,...,...,...
2,992.1,...,993.5,2014/5/2 21:45,990.7,2014/5/2 15:33,22.7,26.8,2014/5/2 13:05,19.4,2014/5/2 03:04,...,84,69,2014/5/2 11:11,1.6,7,6.6,20,2014/5/2 11:55,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,991.5,...,992.7,2014/5/3 07:52,989.7,2014/5/3 16:23,21.7,24.3,2014/5/3 13:41,19.8,2014/5/3 23:08,...,75,58,2014/5/3 12:13,2.3,61,11.8,90,2014/5/3 10:05,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
4,989.2,...,991.6,2014/5/4 00:01,987.3,2014/5/4 15:59,22.6,25.7,2014/5/4 13:46,19.4,2014/5/4 02:12,...,82,73,2014/5/4 12:48,0.5,11,3.6,18,2014/5/4 11:23,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,992.7,...,995.2,2014/5/5 21:00,987.8,2014/5/5 01:03,17.1,22.8,2014/5/6 00:00,13.9,2014/5/5 23:45,...,90,76,2014/5/5 22:19,3.8,50,15.7,347,2014/5/5 01:43,42.0,...,...,...,...,...,...,...,...,...,...,...,...,...
6,993.3,...,994.7,2014/5/6 00:23,992.2,2014/5/6 23:26,16.1,17.9,2014/5/6 22:13,13.4,2014/5/6 02:50,...,93,85,2014/5/6 04:58,3.1,18,11.2,30,2014/5/6 03:13,7.0,...,...,...,...,...,...,...,...,...,...,...,...,...
7,990.2,...,992.3,2014/5/7 00:01,988.6,2014/5/7 23:47,19.8,21.7,2014/5/7 10:43,17.6,2014/5/8 00:00,...,92,82,2014/5/7 10:42,0.8,221,4.9,228,2014/5/7 23:55,4.0,...,...,...,...,...,...,...,...,...,...,...,...,...
8,988.9,...,990.6,2014/5/8 10:32,987.7,2014/5/8 23:55,22.3,26.6,2014/5/8 12:45,19.5,2014/5/8 01:17,...,85,67,2014/5/8 12:43,1.2,8,6.1,74,2014/5/8 22:07,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,988.1,...,989.5,2014/5/9 10:33,986.8,2014/5/9 02:10,21.6,23.5,2014/5/9 12:58,19.9,2014/5/9 05:19,...,92,84,2014/5/9 00:05,0.7,123,4.0,4,2014/5/9 14:56,38.0,...,...,...,...,...,...,...,...,...,...,...,...,...
10,987.6,...,989.2,2014/5/10 10:13,986.2,2014/5/10 16:07,23.4,27.4,2014/5/10 11:08,20.8,2014/5/10 05:56,...,85,66,2014/5/10 10:59,0.8,77,5.8,215,2014/5/10 13:10,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,987.0,...,988.2,2014/5/11 22:00,985.2,2014/5/11 16:05,25.6,30.3,2014/5/11 10:49,21.3,2014/5/11 02:10,...,78,56,2014/5/11 12:07,0.8,211,6.0,231,2014/5/11 12:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
12,986.7,...,987.8,2014/5/12 09:20,985.0,2014/5/12 15:55,26.2,32.1,2014/5/12 11:17,23.2,2014/5/12 05:30,...,78,52,2014/5/12 11:18,1.5,233,10.0,244,2014/5/12 14:28,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
13,985.4,...,987.5,2014/5/13 00:08,982.9,2014/5/13 17:34,24.9,28.1,2014/5/13 17:51,22.9,2014/5/13 07:11,...,85,64,2014/5/13 17:14,0.9,226,9.8,211,2014/5/13 16:08,2.5,...,...,...,...,...,...,...,...,...,...,...,...,...
14,980.9,...,983.3,2014/5/14 00:01,978.3,2014/5/14 17:30,28.1,32.7,2014/5/14 12:18,22.0,2014/5/14 05:21,...,67,50,2014/5/14 12:23,4.1,231,17.9,237,2014/5/14 10:53,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
15,981.7,...,985.6,2014/5/15 22:10,978.2,2014/5/15 04:20,25.4,28.7,2014/5/15 10:39,21.1,2014/5/15 23:18,...,79,63,2014/5/15 10:39,3.4,226,13.4,242,2014/5/15 06:53,81.0,...,...,...,...,...,...,...,...,...,...,...,...,...
16,986.8,...,989.0,2014/5/16 22:00,984.6,2014/5/16 02:09,22.7,25.9,2014/5/16 10:55,20.8,2014/5/16 00:35,...,91,80,2014/5/16 11:03,0.8,2,5.5,13,2014/5/16 12:31,1.0,...,...,...,...,...,...,...,...,...,...,...,...,...
17,986.7,...,988.6,2014/5/17 08:59,984.3,2014/5/17 15:20,25.8,31.0,2014/5/17 13:40,23.0,2014/5/18 00:00,...,85,63,2014/5/17 12:59,1.2,204,8.5,231,2014/5/17 15:07,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
18,985.8,...,987.3,2014/5/18 23:31,984.1,2014/5/18 17:36,26.1,31.5,2014/5/18 11:18,23.8,2014/5/18 05:36,...,80,57,2014/5/18 11:19,2.0,220,13.3,230,2014/5/18 13:19,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
19,985.9,...,988.2,2014/5/19 10:58,983.7,2014/5/19 20:44,24.1,26.2,2014/5/19 08:17,22.6,2014/5/19 05:13,...,88,80,2014/5/19 08:20,1.1,227,9.0,242,2014/5/19 18:08,26.0,...,...,...,...,...,...,...,...,...,...,...,...,...
20,984.0,...,985.9,2014/5/20 22:35,982.4,2014/5/20 05:31,24.6,27.9,2014/5/20 09:31,21.8,2014/5/20 23:59,...,87,70,2014/5/20 09:29,1.8,229,11.1,224,2014/5/20 10:07,29.5,...,...,...,...,...,...,...,...,...,...,...,...,...
21,985.9,...,987.4,2014/5/21 09:37,984.4,2014/5/21 17:44,18.8,21.8,2014/5/21 00:03,17.4,2014/5/21 15:16,...,96,93,2014/5/22 00:00,1.5,80,7.0,85,2014/5/21 10:16,106.5,...,...,...,...,...,...,...,...,...,...,...,...,...
22,985.2,...,987.6,2014/5/22 22:17,983.6,2014/5/22 03:43,22.7,27.6,2014/5/22 11:00,19.0,2014/5/22 00:02,...,94,76,2014/5/22 10:57,0.5,336,4.6,221,2014/5/22 13:16,11.0,...,...,...,...,...,...,...,...,...,...,...,...,...
23,988.7,...,991.5,2014/5/23 22:04,985.9,2014/5/23 05:02,22.9,25.0,2014/5/23 12:24,21.8,2014/5/23 05:23,...,93,85,2014/5/23 13:26,0.7,99,4.9,105,2014/5/23 23:13,3.5,...,...,...,...,...,...,...,...,...,...,...,...,...
24,989.6,...,990.7,2014/5/24 21:49,988.2,2014/5/24 15:02,25.8,30.3,2014/5/24 12:48,22.0,2014/5/24 04:41,...,81,62,2014/5/24 15:02,0.8,10,5.6,15,2014/5/24 14:40,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
25,988.2,...,989.8,2014/5/25 09:35,986.4,2014/5/25 17:09,26.5,30.4,2014/5/25 14:18,23.3,2014/5/25 04:42,...,80,64,2014/5/25 14:20,1.1,209,9.2,232,2014/5/25 14:30,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
26,986.0,...,988.2,2014/5/26 00:11,984.1,2014/5/26 16:49,27.4,32.1,2014/5/26 13:01,23.4,2014/5/26 05:22,...,79,59,2014/5/26 10:19,1.8,229,9.7,208,2014/5/26 10:32,0.5,...,...,...,...,...,...,...,...,...,...,...,...,...
27,984.1,...,985.8,2014/5/27 00:01,982.0,2014/5/27 16:48,26.3,29.2,2014/5/27 12:09,24.5,2014/5/27 02:13,...,88,74,2014/5/27 12:09,1.2,233,8.3,252,2014/5/27 12:01,4.5,...,...,...,...,...,...,...,...,...,...,...,...,...
28,984.2,...,985.6,2014/5/28 08:56,982.9,2014/5/28 15:59,26.7,30.8,2014/5/28 11:29,24.9,2014/5/28 23:59,...,85,68,2014/5/28 11:29,0.9,228,6.1,221,2014/5/28 11:39,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
29,985.0,...,986.4,2014/5/29 21:37,983.7,2014/5/29 03:51,25.1,27.4,2014/5/29 15:07,23.9,2014/5/29 17:30,...,92,85,2014/5/29 08:38,0.5,86,5.4,5,2014/5/29 10:23,18.5,...,...,...,...,...,...,...,...,...,...,...,...,...
30,985.6,...,987.1,2014/5/30 22:27,984.2,2014/5/30 02:47,25.7,29.6,2014/5/30 11:50,23.9,2014/5/30 05:21,...,89,71,2014/5/30 11:30,0.8,174,6.6,239,2014/5/30 13:44,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
31,986.3,...,987.6,2014/5/31 09:25,984.7,2014/5/31 16:23,26.5,30.3,2014/5/31 14:17,24.1,2014/5/31 05:39,...,85,67,2014/5/31 14:48,0.6,8,4.9,2,2014/5/31 15:12,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
1,984.5,...,986.9,2014/6/1 09:22,982.2,2014/6/1 19:11,26.8,30.8,2014/6/1 14:45,24.6,2014/6/1 05:58,...,81,58,2014/6/1 15:55,1.1,239,7.9,232,2014/6/1 14:52,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
2,981.1,...,982.9,2014/6/2 00:30,978.8,2014/6/2 16:13,28.3,31.8,2014/6/2 12:33,23.5,2014/6/2 05:49,...,73,52,2014/6/2 10:58,2.6,226,11.6,246,2014/6/2 14:08,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
3,980.7,...,982.7,2014/6/3 22:08,978.6,2014/6/3 03:56,26.0,28.4,2014/6/3 00:48,23.9,2014/6/3 21:43,...,84,71,2014/6/3 00:58,1.1,335,11.6,246,2014/6/3 14:08,1.5,...,...,...,...,...,...,...,...,...,...,...,...,...
4,981.2,...,982.5,2014/6/4 23:01,980.0,2014/6/4 16:04,26.5,29.5,2014/6/4 13:50,24.0,2014/6/4 06:02,...,83,71,2014/6/4 15:01,0.7,258,10.7,251,2014/6/4 03:56,0.0,...,...,...,...,...,...,...,...,...,...,...,...,...
5,981.3,...,983.1,2014/6/5 22:34,980.2,2014/6/5 02:22,25.2,29.1,2014/6/5 10:06,23.9,2014/6/5 05:48,...,90,72,2014/6/5 10:05,0.6,27,6.4,227,2014/6/5 09:56,44.5,...,...,...,...,...,...,...,...,...,...,...,...,...
6,981.8,...,982.7,2014/6/6 21:55,980.6,2014/6/6 16:13,24.4,25.4,2014/6/6 16:07,23.5,2014/6/6 21:36,...,91,88,2014/6/6 16:07,1.1,110,4.7,238,2014/6/6 23:59,60.5,...,...,...,...,...,...,...,...,...,...,...,...,...
7,980.3,...,982.3,2014/6/8 00:00,978.6,2014/6/7 15:53,25.1,28.3,2014/6/7 08:40,23.0,2014/6/7 05:35,...,90,75,2014/6/7 08:43,0.4,14,6.6,215,2014/6/7 00:09,7.5,...,...,...,...,...,...,...,...,...,...,...,...,...
8,979.7,...,980.8,2014/6/8 09:27,978.6,2014/6/8 14:25,24.6,27.8,2014/6/8 10:27,23.7,2014/6/8 21:43,...,93,79,2014/6/8 10:30,1.5,27,7.8,15,2014/6/8 12:39,15.0,...,...,...,...,...,...,...,...,...,...,...,...,...
9,978.6,...,979.9,2014/6/9 07:33,977.3,2014/6/9 16:43,24.6,26.9,2014/6/9 10:04,23.9,2014/6/9 00:13,...,94,86,2014/6/9 10:07,2.8,16,9.0,360,2014/6/9 12:43,2.5,...,...,...,...,...,...,...,...,...,...,...,...,...
10,977.9,...,979.5,2014/6/10 22:19,976.7,2014/6/10 03:56,23.9,24.5,2014/6/10 13:04,23.4,2014/6/10 05:17,...,95,91,2014/6/10 14:38,3.4,22,9.8,9,2014/6/10 11:32,2.0,...,...,...,...,...,...,...,...,...,...,...,...,...
11,979.4,...,980.9,2014/6/11 22:18,978.8,2014/6/11 16:41,22.9,23.8,2014/6/11 16:14,21.8,2014/6/11 23:44,...,93,87,2014/6/11 23:30,3.3,20,9.6,82,2014/6/11 22:45,8.5,...,...,...,...,...,...,...,...,...,...,...,...,...
